src,hyp,label,mis_score
"The center of Tibetan meditation is the Deity Yoga. Through the visualization of various deities the energy channels are cleaned, the chakras are activated and the enlightenment consciousness is created.",The heart of the Buddha's mind is the mind of the Buddha. The mind of the Buddha is the mind of the Buddha. The mind of the Buddha is the mind of the Buddha.,Not Hallucination,0.0256413538008928
If you want to be close to the action you're going to have to get in early to get a camping site close to the music.,"If you want to be near the action, you'll have to get there first to get a good parking place.",Not Hallucination,0.2173611223697662
The archipelago lies 120 km north of the Peninsula. The largest is King George Island with the settlement of Villa Las Estrellas.,"The islands are located 120 km from the Strait of Magellan, the northernmost of which is the island of St. George with the village of Villa de las Estrellas.",Not Hallucination,0.0929612815380096
"However, a nationwide road network is not economically viable for just a handful of cars, so new methods of production are developed to reduce the cost of car ownership.","However, a country-wide road network is not worthless for a lot of people.",Not Hallucination,0.0916191786527633
"When you call someone who is thousands of miles away, you are using a satellite.","When you talk to a stranger who is far away, you are using a radio.",Not Hallucination,0.0637123212218284
"Other biorhythm-based options involve drinking lots of fluid (particularly water or tea, a known diuretic) prior to sleep, forcing one to get up to urinate.","However, drinking a lot of fluids before going to bed (especially drinking a lot of water or drinking a lot of drinks) can help you wake up.",Not Hallucination,0.1147631779313087
The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.,The drinks are of high-quality. The drinks are of high-quality.,Not Hallucination,0.4411759078502655
All these things and more highlight Ontario as what is considered quintessentially Canadian by outsiders.,That's why we're doing this.,Not Hallucination,0.0201452672481536
"This term derives from ancient familiarity with Bed-bugs, which are insects highly adapted to parasitize humans.","This concept originated in the middle of the earth, where the parasitic organisms of the human species are found.",Not Hallucination,0.0258126370608806
"The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.","The Sundarbans is the world's longest river basin, flowing about 1000km (600mi) from the Indian and Bangladeshi hinterlands to the Indian and Bangladeshi oceans.",Not Hallucination,0.0900923311710357
Martelly swore in a new Provisional Electoral Council (CEP) of nine members yesterday.,"The new Provisional Electoral Council (CEP) was sworn in by the prime minister yesterday, with 10 new board members.",Not Hallucination,0.3557396829128265
"The patient had been to Nigeria, where some cases of the Ebola virus have occurred.","The patient was treated in Italy, where some cases of the ebola virus occurred.",Not Hallucination,0.3271995782852173
"There are different ways of purifying water, some more effective against specific threats.",There are several different drinks available to drink.,Not Hallucination,0.0280777402222156
"All the ships were sunk, except for one British cruiser. Nearly 200 American and German lives were lost.","The entire ship was wrecked, except for a small number of American and French sailors. Over 200 American and French people were injured.",Not Hallucination,0.2044977992773056
"Lions, cheetahs and leopards are sometimes shy and you will see them better with binoculars.","The lion, the lion and the lion are often shy and you can see them better with a mask.",Not Hallucination,0.0402690209448337
"Unfortunately, studying traffic flow is difficult because driver behavior cannot be predicted with one-hundred percent certainty.",It's a lot of people.,Not Hallucination,0.0157220494002103
The photographers later took the place of an aged lady as she needed the lavatory. Mendoza was gunned down.,The photographers later found the place of an elderly man as he needed the toilet. Mendoza's body was found.,Not Hallucination,0.2451982051134109
"If a rider is thrown from a horse but has a foot caught in the stirrup, they could be dragged if the horse runs away. To minimize this risk, a number of safety precautions can be taken.","If a rider falls from a horse but has a horse's collar in the collar, they can be driven if the horse falls. In order to avoid such a situation, a number of precautions can be done.",Not Hallucination,0.248093232512474
"Duvall, who is married with two adult children, did not leave a big impression on Miller, to whom the story was related.",Duvall's wife and children are full-fledged. She didn't have a lot of time to talk to her about anything.,Not Hallucination,0.0586249604821205
"This sediment was necessary for creating sandbars and beaches, which served as wildlife habitats.",The sand and the beaches are the places where the wild animals live.,Not Hallucination,0.4553806483745575
"He did not set a figure for the cuts, saying they will be made based on China's economic output.","He didn’t set a budget for the cuts, but he said they’ll be done as soon as possible.",Not Hallucination,0.1749418228864669
"Others include Livingston Island, and Deception where the flooded caldera of a still-active volcano provides a spectacular natural harbour.","The others include Livingston Island and Deception, where the caldera of a volcano that is about to erupt has a very strong atmosphere.",Not Hallucination,0.4038980305194855
Usually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.,It's a lot of people. There is a lot of people.,Not Hallucination,0.1935852915048599
"Shared taxis are a quick and comfortable means to travel to nearby places, such as Paro (Nu 150) and Punakha (Nu 200).","Public buses are a good way to travel to nearby places, such as Punakha (Nu 200) and Paro (Nu 150).",Not Hallucination,0.1292668581008911
Police superintendent Chandra Shekhar Solanki said the accused appeared in court with covered faces.,"The Director of Public Security, Mr. Chandra Shekhar Solanki, said that the accused came to court with masks on.",Not Hallucination,0.3228236436843872
"The story presented in the French opera, by Camille Saint-Saens, is of an artist ""whose life is dictated by a love for drugs and Japan.""","The story told in the French opera, by Camille Saint-Saens, is of an artist ""who is driven to madness by a love of drink and the East.",Not Hallucination,0.1945656388998031
"It was to last for the next 40 years and would be fought for real, by proxy armies, on battlefields from Africa to Asia, in Afghanistan, Cuba and many other places.","It lasted for 40 years and was fought by armies of the future, in battlefields from Africa to Asia, in Afghanistan, Kubo and many other places.",Not Hallucination,0.2212873548269271
"He added that ""they should not, however, be asked to take on obligations that go beyond their development stage, responsibility and capabilities.""","However, they are not expected to be held accountable for anything they do.",Not Hallucination,0.2344541400671005
"This is just like symptomatic treatment in many cases. However, if we do not only want a temporary solution, then we should find the root of the problems, and we should deactivate them.","However, if we only want a short-term solution, then we have to go to the heart of the problems and solve them.",Not Hallucination,0.369838535785675
Persian has a relatively easy and mostly regular grammar.,The Persian language has a number of features that are not present in many other language.,Not Hallucination,0.0388351194560527
They also define routes for popular hiking and cycling trails.,They set a course for the most commonly used biking and biking.,Not Hallucination,0.1446832418441772
"For the Springboks, it ended a five-match losing streak.","For the South Africans, it broke a 5-day losing streak.",Not Hallucination,0.4494258463382721
Some festivals have special camping areas for families with young children.,Some events have special areas for children.,Not Hallucination,0.2810605764389038
"By 1976, thirty percent of Machu Picchu had been restored and restoration continues till today.","In 1976, by 1976, 30% of Machu Picchu was abandoned and abandoned until 1976.",Not Hallucination,0.181572213768959
"Be careful not to allow fabric to become too hot (which can cause shrinkage, or in extreme cases, scorch).",Don’t let the clothes get too hot or you’ll get a rash.,Not Hallucination,0.2823044657707214
Remains of sewage systems have been found in the houses of the Minoan cities of Crete and Santorini in Greece.,The bodies of the dead are found in the homes of the Minoan civilisations of Crete and Santorini in Greece.,Not Hallucination,0.0100874667987227
"Since the arrival of man to the Galapagos, many mammals have been introduced including goats, horses, cows, rats, cats and dogs.","With the invention of the horse-drawn wagon, a number of mammals were abandoned, including goats, donkeys, cows, rats, cats and birds.",Not Hallucination,0.0384809151291847
Suspected cases of H5N1 in Croatia and Denmark remain unconfirmed.,The number of confirmed cases of H5N1 in Croatia and Denmark is unacceptable.,Not Hallucination,0.0779728069901466
"As a result, the performers smoke cannabis joints on stage, and the theatre itself is encouraging the audience to join in.","Because of this, the actors of the theater are encouraging the public to join them in the theater.",Not Hallucination,0.1114731058478355
"If an iron isn't available, or if you don't fancy wearing ironed socks, then you can try using a hairdryer, if available.","If an iron hasn't been available, or if you don't want to wear ironed clothes, you can try to wear ironed clothes, if available.",Not Hallucination,0.107409544289112
You can also have alloys that include small amounts of non-metallic elements like carbon.,You can have a lot of alloys that include small amounts of non-metals like iron.,Not Hallucination,0.0494091510772705
The first cases of the disease this season were reported in late July.,The first cases of the disease occurred in the middle of the season.,Not Hallucination,0.2393772006034851
"Cochamó Valley - Chile's premier climbing destination, known as the Yosemite of South America, with a variety of granite big walls and crags.",The Yosemite of South America is an area of ​​granite in the middle of the Andes that is full of huge basalt.,Not Hallucination,0.0350141488015651
It takes a giant rocket over a 100 feet high to put a satellite or telescope in space.,It's a lot of people sitting on a bus.,Not Hallucination,0.0161681659519672
"By September 17, 1939, the Polish defense was already broken, and the only hope was to retreat and reorganise along the Romanian bridgehead.","by 17 September 1939, the Polish defeat was already broken, and the only hope was to break down the road and start the road.",Not Hallucination,0.0799336060881614
Israel demands an ongoing military presence in the valley for ten years once an agreement is signed while the PA agrees to leave such presence only for five years.,"The U.S. Department of Defense orders an ongoing military presence in the area for 10 years after an agreement is signed, and the PA is willing to sign such a military agreement for only 5 years.",Not Hallucination,0.0633593276143074
Poland's men's visually impaired skier Maciej Krezel and guide Anna Ogarzynska finished thirteenth in the Super-G. South Korea's Jong Seork Park finished twenty-fourth in the men's sitting Super-G.,Poland's men's visually impaired skier Maciej Krezel and guide Anna Ogarzynska finished 13th in the Super-G. South Korea's Jong Seo-A Park finished 24th in the men's sitting Super-G.,Not Hallucination,0.4731314778327942
Foster care is supposed to provide all the necessities that were lacking in the home they were previously taken from.,Nursing was designed to provide all the needs that were not available in the home they were abandoned.,Not Hallucination,0.0981542617082595
"""She’s very cute and sings quite well, too,"" he said according to a transcript of the news conference.",She's pretty nice and pretty nice.,Not Hallucination,0.2167205214500427
Check the label for specific first aid instructions for that specific poison.,Make sure the first-aid kit has a full set of first-aid equipment.,Not Hallucination,0.0396812111139297
There may be more maria on the near side because the crust is thinner. It was easier for lava to rise up to the surface.,"There may be a lot of Marys on the other side of the earth, as the earth's atmosphere is a lot of Marys. That's why it's a lot of Marys.",Not Hallucination,0.0109343249350786
The forests aren't just mangrove swamps though — they include some of the last remaining stands of the mighty jungles which once covered the Gangetic plain.,"The forests are not just swamps of mangroves, but they include some of the last strongholds of the great Amazonian forests that once covered the entire Indian subcontinent.",Not Hallucination,0.2844780385494232
"Why do transportation systems engender such complaints, why do they fail on a daily basis? Are transportation engineers just incompetent? Or is something more fundamental going on?",Why do we have such a lot of problems with the road? Why do they break down all the time? Do the roadbuilders just not know what they are doing?,Not Hallucination,0.2341423779726028
"Mutation adds new genetic variation, and selection removes it from the pool of expressed variation.",The evolution of the species is driven by the emergence of new organisms and the death of others.,Not Hallucination,0.0649067983031272
The Moroccan sultan rebuilt the city as Daru l-Badya and it was given the name Casablanca by Spanish traders who established trading bases there.,"The Maronite Sultan of Marrakesh called it ""Casablanca"" after the Spanish traders set up a trading post there.",Not Hallucination,0.4282425940036773
"Though each country was 'Scandinavian', there were many differences between the people, kings, customs and history of Denmark, Sweden, Norway and Iceland.","However, the differences between the people, the kings, the traditions and the historical events of Denmark, Sweden, Norway and Iceland are worthless.",Not Hallucination,0.1877204626798629
"Fortunately, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.","Because of the high-powered driving, the flow of the road is very high; as a result, the road is full of people.",Not Hallucination,0.0102135362103581
"Casinos typically make many efforts to maximize time and money spent by guests. Windows and clocks are usually absent, and exits can be hard to find.",The most commonly used method to calculate the number of times a tablet is used is to calculate the number of times a tablet is used.,Not Hallucination,0.0308845806866884
California Governor Arnold Schwarzenegger signed into law a bill that bans the sale or rental of violent video games to minors.,"The lieutenant-governor of the state of California, Arnold Schwarzenegger, has banned the rental or sale of a number of children's toys.",Not Hallucination,0.1078486293554306
The effect the team was looking for would be caused by tidal forces between the galaxy's dark matter and the Milky Way's dark matter.,The attack that the attackers were counting on was the result of the tides between the Milky Way and the Andromeda galaxies.,Not Hallucination,0.0893644019961357
"Apia is the capital of Samoa. The town is on the island of Upolu and has a population of just under 40,000.","Upolu is an island in the country of Samoa. It is the second-largest island in the country and has a population of about 300,000.",Not Hallucination,0.1867790967226028
Potro received treatment to his shoulder at this point but managed to return to the game.,That's why,Not Hallucination,0.021236328408122
Earlier the Chinese news agency Xinhua reported a plane to be hijacked.,The previous reports of the news of China's news organization Xinhua said that the car had been hijacked.,Not Hallucination,0.24332095682621
"The vertical clearance under the bridge is 15 meters. Construction was completed in August 2011, it didn't open to traffic until March 2017.","The project was finished in August 2011, but the road was not available until March 2017.",Not Hallucination,0.1954978555440902
"Crown Office, which is in overall charge of prosecutions, has indicated to journalists that no further comment will be made at least until indictment.","The Director of Public Prosecutions, who is in charge of investigations, has revealed to the public that he will not be making a public announcement until after the announcement has been published.",Not Hallucination,0.059684969484806
Fears of lack of transportation raised the possibility that the game would be forced to play behind closed doors without the team's supporters.,The fear of a shortage of public transportation encourages the team to play the match in an empty atmosphere.,Not Hallucination,0.4293266236782074
"Prior to the arrival of troops, Haiti had not encountered problems related to the disease since the 1800s.",The situation was not good until the troops entered Haiti in the 1800s.,Not Hallucination,0.1969863325357437
The village of Haldarsvík offer views of the nearby island Eysturoy and has an unusual octagonal church.,The village of Haldarsvak offers views of the nearby island of Iceland and has an unusual octagonal church.,Not Hallucination,0.1287532448768615
"It was the final match for the All Blacks, who had already won the trophy two weeks ago.","It was the final match for the All Blacks, who had already won the championship two days before.",Not Hallucination,0.4178799092769623
"The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.",The crystals are a mixture of crystals that may be used to stop the flow of urine in the urine.  The crystals are a mixture of crystals that may be used to stop the flow of urine in the urine.,Not Hallucination,0.2923378944396972
The concept came from China where plum blossoms were the flower of choice.,"The concept originated in China, where the lotus was the most commonly used lotus.",Not Hallucination,0.2256798893213272
Several Bishkek residents blamed protesters from the south for the lawlessness.,Some of the people of Sevastopol called the attackers of the South for the unacceptable.,Not Hallucination,0.0427904538810253
"The Guaraní were the most significant indigenous group inhabiting what is now Eastern Paraguay, living as semi-nomadic hunters who also practised subsistence agriculture.","The Caribs were the most widespread ethnic group in eastern Paraguay, where they were nomadic hunters and farmers.",Not Hallucination,0.1701055020093917
The “invisible team” is the management team to which each of the members report. The invisible team sets the standards for each member.,"The ""invisible group"" is a group of people who don't know anything about anything.",Not Hallucination,0.027141448110342
"The females are usually closely related to each other, being a large family of sisters and daughters.",The women are usually a lot of them.,Not Hallucination,0.3599218428134918
"ASUS Eee PC, earlier launched world-wide for cost-saving and functionality factors, became a hot topic in 2007 Taipei IT Month.","ASUS Eee PC, which was first available to the public in 2007, was a huge hit.",Not Hallucination,0.3979420065879822
Yet eighty percent of our goods were taxed through tariffs in Central American countries. we treat you.,"However, eighty-five percent of the state's budget was used to collect a lot of money in the middle of the country.",Not Hallucination,0.0126166595146059
"Books and magazines dealing with wilderness survival are common, but publications dealing with war zones are few.",The book and the magazine are full of information about the wild. But the book is full of information about the battlefields.,Not Hallucination,0.1460179835557937
"He built a WiFi door bell, he said.",He's got a WIFI buzzer.,Not Hallucination,0.0562454611063003
NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.,The next generation of the FAA's program aims to shorten the time it takes to get from one place to another.,Not Hallucination,0.4915837943553924
"Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.","In the third round of the championship, he was eliminated from the match after a number of fighters.",Not Hallucination,0.1492331027984619
Sleep interruption is the process of purposefully awakening during your normal sleep period and falling asleep a short time later (10–60 minutes).,The ability to wake up during a full-fledged dream and go to a full-fledged dream a short time later (10–60 mins) is called a full-fledged dream.,Not Hallucination,0.0622218325734138
"Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day.","However, the wagons, which were little more than a set of parallel boards of wood, were used to bring the horse-drawn wagons to a high-powered road.",Not Hallucination,0.3193550407886505
"""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""We've got a lot of non-diabetic mice that used to be non-diabetic, and they're non-diabetic.",Not Hallucination,0.1167813241481781
"No extra transport is being put on and overground trains will not stop at Wembley, and car parking and park-and-ride facilities are unavailable at the ground.","No parking is available on the road, and the Wembley car parks are full, and the Wembley car parks are full.",Not Hallucination,0.1577922254800796
"In the manner that Paris is known as the fashion capital of the contemporary world, Constantinople was regarded as the fashion capital of feudal Europe.","In the manner that France is called the Fashion Capital of the world, Istanbul was called the Fashion Capital of the middle Ages.",Not Hallucination,0.1863610595464706
"Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.","Many trips to the reef are done all the time, and the damage to the reefs is often the result of these trips.",Not Hallucination,0.132786363363266
This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.,"This is a widespread policy in the rest of the country, but in the case of the court, the public's right to know is of little or no value.",Not Hallucination,0.0666274204850196
"Another difference was that while the poor people and the woman ate their food while sitting in chairs, the rich men liked to have banquets together where they would lounge on their sides while they ate their meals.","The difference was that the poor and the women ate sitting on the side of the road, but the rich men preferred to eat together sitting on the side of the road.",Not Hallucination,0.0387160554528236
"If you booked your flights and accommodation for 2020 before the postponement was announced, you may have a tricky situation.",Booking a hotel and a hotel for 2020 before the announcement was cancelled is a lot of problems.,Not Hallucination,0.4259437620639801
"The accused are named as Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar and Vishnu Kanjar.","The accused include Kanjar, Kanjar, Kanjar, Kanjar and Kanjar.",Not Hallucination,0.0729044750332832
The pyramid sound and light show is one of the most interesting things in the area for kids.,The Great Sound and Light Show is one of the most interesting places in the area for kids.,Not Hallucination,0.474728375673294
This can be easily done by using a relatively quiet alarm clock to bring you to consciousness without fully waking you.,"With a little push, I woke up.",Not Hallucination,0.0650000646710395
This will allow players to control actions and movements in video games by moving the device through the air.,This will give you the ability to control the action and the move in the middle of the tablet.,Not Hallucination,0.1474848687648773
"Yet, Spanish is also widely used in public transport and other facilities.","However, the road is full of people.",Not Hallucination,0.0107096647843718
Economic links have been re-established between these two parts of Moldova despite the failure in political negotiations.,"Despite the failure of the political talks between these two parties, the economic relations between these two parties have been neglected.",Not Hallucination,0.3994632959365845
The Madhya Pradesh Police recovered the stolen laptop and mobile phone.,The Uttar Pradesh Police confiscated the laptop and the mobile.,Not Hallucination,0.1567297875881195
"The definition has geographic variations, where the age limit might be shorter in places such as North America than in Europe.","The differences between the regions are not always the same, and the differences between the regions are not always the same.",Not Hallucination,0.1801043599843979
"Pre-modern observatories are usually obsolete today, and remain as museums, or sites of education.","The pre-modern observatories are usually abandoned by the middle of the road, or they are used as a place of education or a research facility.",Not Hallucination,0.1716843694448471
"His teammate Fernando Alonso was in the lead for most of the race, but ended it right after his pit-stop, probably because a badly tucked right front wheel.","For most of the time, he stayed in the middle of the road, but he finished the race right after the stop, most likely as a result of a blown right-front tire.",Not Hallucination,0.1726439893245697
He is speculated to make a run for president in 2016.,He's expected to be the next prime minister in 2016.,Not Hallucination,0.0912655740976333
"Local authorities are warning residents in the vicinity of the plant to stay indoors, turn off air-conditioners and not to drink tap water.",The state's environmental policy encourages the public to avoid polluting the atmosphere and drinking polluted drinking water.,Not Hallucination,0.2092384546995163
"She is in custody pending indictment and trial, but any eyewitness evidence may be tainted because her image has been widely published.","She's got a lock on the courtroom until the case is over, but the eyewitness evidence hasn't been published yet.",Not Hallucination,0.0440146811306476
The U.S. Corps of Engineers estimated that 6 inches of rainfall could breach the previously damaged levees.,The U.S. Corps of Engineers estimated that 6 inches of rainfall could break the already-damaged dams.,Not Hallucination,0.4844657480716705
"""This is not going to be goodbye. This is the closing of one chapter and the opening of a new one.""","""C'est la fin d'un chapitre et l'ouverture d'un autre.""",Not Hallucination,0.2649367749691009
"While project based learning should make learning easier and more interesting, scaffolding goes a step beyond.","With project-based learning, the classroom atmosphere is stimulating and full of life.",Not Hallucination,0.066867671906948
"Workers must often get their superiors' approval for any decisions they make, and are expected to obey their superiors' instructions without question.",The boss's orders are always to be done as soon as possible.,Not Hallucination,0.0929925888776779
The term bug is used by entomologists in a formal sense for this group of insects.,"The word ""insect"" is used by the researchers to include a number of insects.",Not Hallucination,0.1474534273147583
"34 per cent of those in the poll share this view, wanting Queen Elizabeth II to be Australia's last monarch.","Over 300,000 of those in the poll want to be the next ruler of Britain.",Not Hallucination,0.0479226112365722
"Several million vials of encephalitis vaccine have also been promised by the government, which will help prepare health agencies for next year.",The number of new cases of hepatitis A in the country has not yet been published by the WHO.,Not Hallucination,0.012289859354496
"At the same time, the German navy, using mainly U-boats, was trying to stop this traffic.","In the middle of the attack, the U-boat used the submarine to stop the attack.",Not Hallucination,0.1245382726192474
"Swirl the two dry powders together and then, with clean wet hands, squeeze them into a ball.","When the mixture of the two drinks is ready, you can start drinking.",Not Hallucination,0.0341981500387191
The scenes are displayed on the pyramids and the different pyramids are lit up.,The atmosphere of the atmosphere is full of the atmosphere of the atmosphere.,Not Hallucination,0.0205691084265708
The fission bomb works on the principle that it takes energy to put together a nucleus with many protons and neutrons.,The fission device is designed to break down atoms with a lot of atoms and atoms.,Not Hallucination,0.0942025631666183
It is not something to be ashamed of: it is no different from the personal fears and dislikes of other things that very many people have.,It's not anything to be ashamed of: It's just a lot of people's expectations and expectations.,Not Hallucination,0.455418586730957
"There were no large forests in the land of Canaan, so wood was extremely expensive.","There were no large forests in the country of Canaan, so the tree was worthless.",Not Hallucination,0.1766534447669983
They have cancelled the tour after lead singer Steven Tyler was injured after he fell off stage while performing on August 5.,They cancelled the tour after singer Steven Tyler was injured after falling from the tree on August 5.,Not Hallucination,0.2080342769622802
"Layton had asked for changes to the conservatives' environmental bill during the meeting with the PM, asking for a ""thorough and complete rewriting"" of the Conservative party's environmental bill.",The Conservative Party's environmental policy was drafted during the meeting with the prime minister.,Not Hallucination,0.1595550924539566
"First, most riders wear riding boots with a heel and a smooth, quite narrow, sole.",The first thing is that most of the people wear riding boots with a heel and a very high heel.,Not Hallucination,0.2027751058340072
"Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","When the state of the country's budget was published in January 2005, the state of the country's budget was published in May 2005.",Not Hallucination,0.1340658217668533
"The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.","The road is expected to be full of people in May 2017, when the road is full of people.",Not Hallucination,0.0262633096426725
"If you find yourself resetting the clock in your sleep, it can be placed on the other side of the room, forcing you to get out of bed to turn it off.","If you woke up again, you'll have to get out of the room and set the time.",Not Hallucination,0.1544236838817596
Fourteen schools in Hawaii located on or near coastlines were closed all of Wednesday despite the warnings being lifted.,"Fourteen high schools in Texas located on or near the beach were cancelled all day on Tuesday, even after the warnings were cancelled.",Not Hallucination,0.0745552480220794
"Once the ancient city of Smyrna, it is now a modern, developed, and busy commercial center, set around a huge bay and surrounded by mountains.","The once-ancient Syriac capital is a new, full-fledged, and bustling trade and travel destination, set around a huge bay and wrapped around a high-rise.",Not Hallucination,0.1117960438132286
Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.,"The Speaker of the National People's Congress, Li Zhanshu, called for the full and thorough investigation of the accident.",Not Hallucination,0.0206417422741651
"Japan's Ministry of Economy, Trade and Industry (METI) said that it had been aware of 27 accidents related to the devices.",The Director of Japan's Economic and Industrial Department (METI) revealed that 27 cases of equipment failure were discovered.,Not Hallucination,0.2491585463285446
"Crossties were introduced fairly early to hold the tracks in place. Gradually, however, it was realised that tracks would be more efficient if they had a stip of iron on the top.","The first time the iron was used to attach the iron to the iron, the iron was used to attach the iron to the iron.",Not Hallucination,0.02216237783432
"If you want some small though rich pastries, try what depending on region are called Berliner, Pfannkuchen or Krapfen.","If you want to eat small pastries with a lot of fat, try what they are called Berliner, Vancouche or Craffin.",Not Hallucination,0.1115906238555908
For a comparison of population that surprises many: There are more African Americans living in the US than there are Canadian citizens.,"For a lot of people, it's a lot of people: There are a lot of Canadian-Americans in the U.S.",Not Hallucination,0.0753784775733947
All citizens of Vatican City are Roman Catholic.,The entire Vatican is full of Italians.,Not Hallucination,0.0524221435189247
"The term safari in popular use refers to overland travel to view the stunning African wildlife, particularly on savanna.","The word ""safari"" is commonly used to signify a trip to the wilds of Africa to see the wild animals, in particular the lions of the Great Plains.",Not Hallucination,0.4425626099109649
Italian is also the everyday language used by most of those who work in the state while Latin is often used in religious ceremonies.,The Italians are the only ethnic group that speaks the language of the state and the language of the church.,Not Hallucination,0.1052221432328224
The amount of inner peace a person possesses correlates oppositely to the amount of tension in one’s body and spirit.,The state of mind of a person is inversely proportional to the state of mind of a person.,Not Hallucination,0.2774055898189544
"In 1884, Tesla moved to the United States of America to accept a job with the Edison Company in New York City.","In 1884, Tesla was transferred to the U.S. to start a new project in Texas.",Not Hallucination,0.1571160405874252
Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.,Some expect that the accident occurred as a result of the failure of the equipment used to store the radioisotope.,Not Hallucination,0.2735380828380584
"Most of the distinct Baltic Cruises feature an extended stay in St. Petersburg, Russia.","Many of the most prestigious Northern Europe River Cruises include a stopover in St. Petersburg, Russia.",Not Hallucination,0.4244982600212097
"Just like the moon exerts a pull on the earth, causing tides, so does the Milky Way exert a force on the Sagittarius galaxy.","The earth's atmosphere is full of oxygen, which is why the earth's atmosphere is full of oxygen.",Not Hallucination,0.0194777082651853
"Our foster care system is supposed to provide safe homes, loving caregivers, stable education, and reliable health care.","The adoption policy aims to provide children with a home, a caring environment, a good educational program, and a strong health policy.",Not Hallucination,0.2601608335971832
"After the dam was built in 1963, the seasonal floods that would spread sediment throughout the river were halted.",The seasonal flood of the river in 1963 was a lot of people.,Not Hallucination,0.0234681367874145
Travellers may encounter animal pests that they are not familiar with in their home regions.,Travelers may encounter insects that are not native to the area in which they live.,Not Hallucination,0.0992510169744491
"The final score was a one-point victory, 21 to 20, ending the All Blacks' 15 game winning streak.","The final match was a one-point defeat, 21 to 20, which broke the All Blacks' 15-game losing streak.",Not Hallucination,0.1930715143680572
It was one of the major stops during Henry Louis Gates' PBS special Wonders of the African World.,That's why it's such a great stop on the Wonders of Africa.,Not Hallucination,0.2533529698848724
"Since students are often the most critical audience, the blog writer begins to strive to improve writing to avoid criticism.","Because of the high expectations of the classmates, the young man began to be more cautious when he used the language.",Not Hallucination,0.0974258854985237
These couples may choose to make an adoption plan for their baby.,Some of these expectant moms may be interested in adoption.,Not Hallucination,0.4345157444477081
"There are no particular ""rainy"" and ""dry"" seasons: the amount of rain stays roughly the same throughout the year.","There is a lot of ""dry"" and ""wet"" season: the rainfall level is about the same all the time.",Not Hallucination,0.1835964769124984
"Also, make sure to pronounce r and rr differently: caro means dear, whereas carro means chariot.","Make sure you don’t confuse the r and rr: Caro means love, but Caro means horse.",Not Hallucination,0.0609757602214813
"I don't know if you realize it or not, but most of the goods from Central America came into this country duty-free.","I don’t know if you know it or not, but most of the Central American countries exported to this country.",Not Hallucination,0.3280808329582214
Safaris are perhaps the greatest tourism draw in Africa and the highlight for many visitors.,Safari is the most commonly used method of travel in Africa and the most commonly used method of travel in Africa.,Not Hallucination,0.419714868068695
Content theories are centered on finding what makes people tick or appeals to them.,The heart of the matter is that we want to know what makes people feel good or what they like.,Not Hallucination,0.4978520572185516
Each temple had an open temple courtyard and then an inner sanctuary that only the priests could enter.,The temples were full of people. The temples were full of people. The temples were full of people.,Not Hallucination,0.3280094861984253
"Though many of the animals in the park are used to seeing humans, the wildlife is nonetheless wild and should not be fed or disturbed.","Although most of the animals in the zoo are used to people, the wildlife is nonetheless wild and should not be treated or interrupted.",Not Hallucination,0.3823758959770202
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.","The birds' bodies are designed to be used in the atmosphere, not to control the atmosphere or the atmosphere.",Not Hallucination,0.035056497901678
"On 15 August 1940, the Allies invaded southern France, the invasion was called ""Operation Dragoon"".","On August 15, 1940, the Allied forces invaded the South of France, the attack was called ""Operation Dragon"".",Not Hallucination,0.2244402766227722
Fire rescue crews eventually doused the fire by 11:35 pm.,The captain of the ship was able to control the ship until 11:35 pm.,Not Hallucination,0.1321572214365005
"Along the same line, men are required to wear trousers covering the knees.","In the same way, men are expected to wear shorts that reach the knees.",Not Hallucination,0.2245648354291916
"Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.","For about half an hour after the start, an on-board camera saw a lot of small bubbles of foam falling from the fuel pipe.",Not Hallucination,0.2224411219358444
"However, the driver sustained serious injuries to the head.","However, the accident occurred as a result of the accident.",Not Hallucination,0.0585720539093017
