src,hyp,label,mis_score
We owe you our lives.,We must give you our lives.,Not Hallucination,0.8126412034034729
"Hi, Tracy.","Hi, Tracey,",Not Hallucination,0.8010637164115906
She protected me.,She protected me from harm.,Not Hallucination,0.9447051882743835
How was she?,How did she do it?,Hallucination,0.3421846628189087
"Mr President, electromagnetic fields are increasingly present in our environment.",Electromagnetic fields are becoming more prevalent in our environment.,Not Hallucination,0.8839212656021118
"Mr President, the dossier on European cities of culture which has been open since October 1997 will be closed, I hope, tomorrow.","Mr President, the dossier on European cities of culture which has been open since October, will be closed, I hope, tomorrow",Hallucination,0.6211561560630798
At the same time.,"At the same time, he was also doing something else.",Hallucination,0.2621314525604248
"I'm sorry, Tom.","Sorry, Tom.",Not Hallucination,0.9488891363143921
"But we shall be able to achieve that only if, after economic union, we move resolutely towards political union.",We must achieve that only if we move resolutely in the direction of political union.,Not Hallucination,0.8655380606651306
"The Berlin summit, which will focus solely on Agenda 2000, is of particular importance for the future of the European Union.",The summit will focus on Agenda number two.,Hallucination,0.0984199121594429
"So I ask you, where do we go from here?",Here we go from here.,Hallucination,0.03492511436343193
I got plans.,Plans I have plans.,Not Hallucination,0.9188302755355835
"It would also have had a negative effect on the process of transition to democracy, as Mr Camisón Asensio has just pointed out.",It would also have had a negative effect on the process of transition to democracy.,Hallucination,0.6697341203689575
I was just trying.,Just trying to do that.,Not Hallucination,0.9011175632476807
The President-in-Office needs to reply to that point.,President must reply to that point of view.,Not Hallucination,0.9225903749465942
It's ours.,It's our.,Not Hallucination,0.9685497283935547
I don't see anyone.,There I don't see any other people around.,Not Hallucination,0.9136017560958862
Where's DressIer?,Where's Dresser?,Not Hallucination,0.8983319997787476
Why did she do it?,Why she did that?,Not Hallucination,0.9241881370544434
She's very beautiful.,She's a very beautiful girl.,Not Hallucination,0.9432668685913086
You've got two minutes.,"Two minutes, you've got two minutes.",Not Hallucination,0.94477379322052
We are wary within the committee of implementing regulations that could turn out to be much too lax.,We are wary within the committee that could turn out to be much too laxious.,Hallucination,0.6515414714813232
And we can but regret the fact that nothing has been done to reduce the EU's external dependence in this field.,External dependence of the EU on this field has not been reduced.,Not Hallucination,0.8581439852714539
I just need a little time.,Just give me a little time.,Not Hallucination,0.9078145623207092
Today's your lucky day.,Today your lucky day.,Not Hallucination,0.9721056818962097
They refer to the agricultural policy of his own country.,Agricultural policy of his own country.,Not Hallucination,0.910454273223877
And for me.,And for me it was like a dream come true.,Hallucination,0.40458905696868896
In Pakistan.,Pakistan is a country in South Asia.,Hallucination,0.5330195426940918
I simply said that I had at least seen that it had been tabled yesterday evening.,I said that I had seen it.,Hallucination,0.6258551478385925
"On the other hand, we ourselves create illegality.",We ourselves create illegality.,Not Hallucination,0.8759809136390686
I have no hesitation in commending this package to the House.,Package I recommend sending this package to the House.,Not Hallucination,0.9093946218490601
In November.,November is November.,Not Hallucination,0.84941166639328
"That too means we should come forward earlier, and not later.",We should come forward earlier.,Not Hallucination,0.8813773989677429
He's got a daughter.,He has a daughter.,Not Hallucination,0.9745122194290161
He's protected.,He's protected by the law.,Not Hallucination,0.8195016384124756
"Madam President, I have been patiently waiting for the end of that vote before interrupting the proceedings of the House.","Madam President, I have been patiently waiting for this vote since I first entered this chamber.",Hallucination,0.36253753304481506
This is intended to maximise flexibility and ensure a rapid response.,Maximize flexibility and respond as quickly as possible.,Not Hallucination,0.9355654120445251
I do not know whether we are taking the right approach to changing this situation.,We are not certain that we are on the right track in this situation.,Not Hallucination,0.9141231179237366
Many of you have been concerned that we have had to change the legal base for Daphne.,Many of you have been concerned that we have been forced to change our legal base.,Hallucination,0.45930957794189453
It is our task to ensure that wiser counsels prevail.,Ensuring that wiser prevails.,Not Hallucination,0.8313765525817871
"Hello, Olivia.",Here is Olivia.,Hallucination,0.3509986400604248
She was not ready.,She was not ready yet.,Not Hallucination,0.9669756889343262
"Here we are following up the recent report on openness and transparency by my colleague, Mrs Lööw.","Here we follow up on the recent report by my colleague, Mrs Lööw.",Hallucination,0.6508280038833618
"I appreciate that today is a difficult day, but I do feel that the House should pay tribute to the memory of Yehudi Menuhin.",House should pay tribute to the memory of Yehudi Menuhin.,Not Hallucination,0.9072303175926208
"I hope we do not drop the idea of the insurance certificate, for otherwise liability would be pointless.",Liability would be pointless if we drop the idea of insurance certificates.,Not Hallucination,0.8705577850341797
"Hello, Ryan.","Hey, Ryan,",Not Hallucination,0.8687877655029297
"In this area, there is any amount of work to be done.",There is work to be done in this area.,Not Hallucination,0.8592154383659363
How'd they find us?,How they find us out?,Not Hallucination,0.8378670811653137
"Hello, Christina.","Hey, Christina,",Not Hallucination,0.8769393563270569
"Hey, Stewie.","Hey, Stewie, how long have you been here?",Hallucination,0.19062352180480957
You're strong.,Strong You are strong.,Not Hallucination,0.9542893767356873
In jail?,You're in jail.,Hallucination,0.6049836874008179
Have you been sleeping?,Did you been sleeping?,Not Hallucination,0.9557890892028809
"But all that is rather symbolic, for it has given us less than we used to have for the five-year programme.",We have been in the program for five years.,Hallucination,0.1432851403951645
I've got other plans.,Other plans I have other plans.,Not Hallucination,0.9681921005249023
I didn't have time.,I didn't have time to get to know you better.,Hallucination,0.47249945998191833
He's one of ours.,He's one of our own.,Not Hallucination,0.9677008986473083
Can I speak?,"Can I speak with you,",Not Hallucination,0.8787623047828674
You're sad.,You look sad.,Not Hallucination,0.8746534585952759
I would like to end by warning you that this resolution must be seen more as a statement of help and understanding than as a reproach.,"This resolution should be seen more as a statement of help and understanding, not as a reproach.",Not Hallucination,0.8724521398544312
It's cruel.,It's a cruel world.,Not Hallucination,0.8816674947738647
We got everything we need.,We got what we needed.,Not Hallucination,0.9397683143615723
I give the floor to Mr Verheugen to answer Mr Theonas's question.,Here is Mr Verheugen.,Hallucination,0.062314800918102264
"There were many honourable people in the last Commission, and we must not forget that.",We must not forget that there were honourable people in the last Commission.,Not Hallucination,0.9646710753440857
Been here long?,long here you been?,Not Hallucination,0.9220237731933594
It's a good name.,It's a good name for a good town.,Hallucination,0.6278147101402283
How's Mom?,"How's your mother doing, old man?",Hallucination,0.2286776602268219
"Europe's groundwater is endangered and polluted in several ways, we are told.",Europe's groundwater is endangered and polluted in several ways.,Not Hallucination,0.9305945038795471
I'm not your girl.,I don't have to be your girlfriend,Hallucination,0.27741172909736633
The sitting was suspended at 10.45 p.m. and resumed at 10.48 p.m.,The sitting was suspended at ten-forty-five p.m. and resumed at ten-forty-one p.m.,Hallucination,0.18735666573047638
The only problem is that we have now put it on the agenda.,We now put it on the agenda.,Not Hallucination,0.9043467044830322
"Hello, kiddies.","Hey, kids,",Not Hallucination,0.8833395838737488
It's our only shot.,We've got only one shot at it.,Not Hallucination,0.9523388147354126
Then where is he?,Thenwhere is he?,Not Hallucination,0.9010590314865112
We wanna talk to you.,We want to talk to you.,Not Hallucination,0.9762207269668579
His car's gone.,His car has been stolen.,Not Hallucination,0.9083609580993652
"Above all, we do not know what the composition of the Knesset will be.",We don't know what the composition of the Knesset will be.,Not Hallucination,0.926446795463562
Join the club.,Welcome in the club.,Not Hallucination,0.9238801002502441
It was a good idea.,Good idea.,Not Hallucination,0.9616696834564209
What a beautiful name.,What a beautiful name you have.,Not Hallucination,0.9067457914352417
"Fourth, there is great potential for transport systems, leaving agriculture aside for the time being.",There is a potential for transport systems.,Hallucination,0.4143226444721222
They are a common crew!,They are common crew members.,Not Hallucination,0.9287214875221252
I would have thought that Mrs Theato could have agreed to that.,Mrs.,Hallucination,0.18818067014217377
More emphasis must now be laid on good governance as a condition for granting any aid that goes beyond emergency aid.,Good governance is now the condition for any aid that goes beyond emergency aid.,Not Hallucination,0.9245250821113586
They mean something quite different in German.,They mean something different in German. They mean something different in German.,Not Hallucination,0.9532442092895508
"I'm sorry, gentlemen.","I'm sorry, gentlemen, but I can't let you go.",Hallucination,0.3150893449783325
A knife.,Knife.,Not Hallucination,0.9252467155456543
I'll meet you downstairs.,Meeting you downstairs.,Not Hallucination,0.9342765808105469
A funeral?,Funeral service?,Not Hallucination,0.8501338958740234
"Despite that, the testing of computer systems is lagging behind in many sectors, and has not even yet begun in all of them.",Testing computer systems lagged behind in many sectors.,Not Hallucination,0.9024924635887146
"Hey, Sophie.","Hey, Sophie,",Not Hallucination,0.8070670962333679
A hero?,A hero.,Hallucination,0.5538578033447266
It's my duty.,It is my duty to do that.,Not Hallucination,0.9433788657188416
Something's out there.,There something out there.,Not Hallucination,0.9457182884216309
We are rather a pattern to others than imitators ourselves.,We are not just followers.,Hallucination,0.4529564082622528
"That is not a personal statement, Mrs Breyer, and I must therefore cut you off.","Mrs Breyer, I must cut you off.",Not Hallucination,0.8392617702484131
Get your things.,Get your things together.,Not Hallucination,0.9515880346298218
I have clearly stated what President Clerides' contribution has been.,President Clerides made a clear contribution to the cause of world peace.,Hallucination,0.45951882004737854
He's going to kill him.,He'll kill him.,Not Hallucination,0.9729132652282715
In prison?,Prisoners are in prison.,Hallucination,0.5656735897064209
"Mr President, I congratulate the rapporteur on her work.","Mr President, congratulate the rapporteur on her work.",Not Hallucination,0.964584231376648
Is it loaded?,Is it loaded yet?,Not Hallucination,0.8236809372901917
My mom?,My mother?,Not Hallucination,0.9385254383087158
Is this your wife?,Here is your wife.,Hallucination,0.34859058260917664
There's us and there's them.,There are us and them.,Not Hallucination,0.9479891657829285
I believe that this is necessary if the scheme is to work.,"If it is necessary to make the scheme work, believe that it is necessary to make it work.",Not Hallucination,0.9636321663856506
I'm going to be late for work.,Late for work I'm going to be late for work. Late for work I'm going to be late.,Not Hallucination,0.9600898027420044
I'm safe.,I'm in safety now.,Not Hallucination,0.9342520236968994
"Thank you, bye.",You're welcome.,Hallucination,0.5475950241088867
The PPE appear to have weakened their support for these areas and are abandoning them by omitting them from the priorities of the text.,They are abandoning these areas because they have weakened their support for these areas.,Hallucination,0.44291022419929504
Your brother's here.,Here is your brother.,Not Hallucination,0.9514600038528442
I would've done the same thing.,That's what I would do.,Not Hallucination,0.8537024259567261
I can state that the Commission welcomes the resolution that you are debating today.,Commission approves the resolution that you are debating.,Not Hallucination,0.8860400319099426
"Madam President, it is very important for consumers to be able to hold producers liable.",Consumers should be able to hold producers liable.,Not Hallucination,0.8344166874885559
Raise your hands.,Lift your hands up.,Not Hallucination,0.9534077048301697
"But precisely because of that, the Commission should have shown greater care in implementing these programmes.",Commission should take a more care in implementing these programs.,Not Hallucination,0.9313764572143555
"I personally can agree to the compromise, which took so much hard work to achieve.",Compromise that took so much work to achieve.,Not Hallucination,0.8884653449058533
In advance.,advance.,Not Hallucination,0.8980244398117065
"I feel, therefore, that this is an unreasonable proposal.",This proposal is unreasonable.,Not Hallucination,0.9289574027061462
We advocate both these things.,We both support these things.,Not Hallucination,0.9019904136657715
"I think that if we are to follow our Rules of Procedure, we must therefore place the report at the head of the agenda.",We are to follow our Rules of Procedure.,Hallucination,0.3790454566478729
This is not goodbye.,This isn't goodbye yet.,Not Hallucination,0.9477037191390991
I want all of it.,I want it all.,Not Hallucination,0.9759941101074219
"Second, we want to maintain the improved balance between supply and demand.",We want to maintain a balance between supply and demand.,Not Hallucination,0.8903294205665588
Want to see something?,"Hey, want see something?",Not Hallucination,0.9161785840988159
"Hey, Meg.","Hey, Megan,",Not Hallucination,0.8323042392730713
We take that response very seriously too.,We take that response very seriously.,Not Hallucination,0.9265856742858887
This is something else that the reform must resolve.,This problem must be solved by reforming it.,Not Hallucination,0.8258421421051025
What'll you drink?,"What do you want to drink, pal?",Hallucination,0.6411304473876953
Enough is enough; there is no doubt that this sector is going to die a slow and painful death.,This sector is going to die a slow and painful death.,Not Hallucination,0.9549420475959778
The Kalanke ruling was also discussed at many international meetings.,Many international meetings were also discussed the Kalanke rule.,Not Hallucination,0.9751291275024414
"Hello, Mike.","Hey, Mike,",Not Hallucination,0.8611996173858643
"Britain cannot afford to rely solely on its own efforts, however.",Britain cannot rely solely on its own efforts.,Not Hallucination,0.9303901791572571
Enjoy your flight.,You enjoy your flight.,Not Hallucination,0.9246787428855896
The staff organisations will fight tooth and nail when they see their unrivalled privileges disappearing.,They will fight tooth and nail until they see their unrivalled privileges disappear.,Hallucination,0.6590136885643005
Mauritania is also involved in NATO's Mediterranean dialogue.,NATO's Mediterranean dialogue also involves Mauritania.,Not Hallucination,0.9647974371910095
Do you want to help?,Do you want to help me out?,Not Hallucination,0.8201302289962769
He's close.,He's right.,Hallucination,0.3766316771507263
This is a factor that must be considered.,This factor must be considered.,Not Hallucination,0.9706327319145203
A thought did occur to me.,Something came to my mind.,Not Hallucination,0.952021062374115
"Colleagues, we have had a long week and we are all tired.",We all tired after a long week.,Not Hallucination,0.9243032932281494
Who's speaking?,Who is speaking?,Not Hallucination,0.9149408936500549
Off with the boy scouts?,"Off with the scouts, and they go.",Hallucination,0.37985265254974365
Bus is here.,Bus here.,Not Hallucination,0.9643340706825256
"Consumers, however, are a key element of our society and certainly deserve consideration.",Society should consider consumers as an important element of society. Society should consider consumers as an important element of society.,Not Hallucination,0.9618074893951416
What else have we got?,What else we got?,Not Hallucination,0.9193466305732727
We support that position too.,We also support that position.,Not Hallucination,0.9676889181137085
This means that we have to work more single-mindedly than ever to promote equality.,We must work more singlemindedly to promote equality.,Not Hallucination,0.9563038945198059
What I mean is that we take a very selective view.,We take a very selective view of what we take.,Not Hallucination,0.8940801024436951
Are you coming on to me?,"Are you coming to me, or are you going somewhere else?",Hallucination,0.35882869362831116
After 'em.,"After the process is complete, the process is complete.",Hallucination,0.29717200994491577
We can therefore understand why railway workers protested last year against the shift towards liberalism.,We can therefore understand why the railway workers protested last year.,Hallucination,0.5463274717330933
"No, she's alive.",She's still alive.,Not Hallucination,0.8774251341819763
It does not hurt.,It doesn't hurt.,Not Hallucination,0.9758648872375488
The work on this area alone will take up much of the time between now and next June.,"Next June, time will be spent on this area alone.",Not Hallucination,0.8565441370010376
"Father, I am not a politician.","Father, I'm not a politician.",Not Hallucination,0.9767175316810608
We appreciate the rapporteur's businesslike approach.,Business approach of the rapporteur is appreciated by us.,Not Hallucination,0.9654515981674194
I now give the floor to Mr van den Broek for the Commission.,"Here is Mr. van den Broek, chairman of the Commission.",Hallucination,0.1872420310974121
"Mr Verheugen, Mrs Theorin has now arrived in the Chamber for Question Time, which she usually attends.",Mrs Theron is now in the Chamber.,Hallucination,0.4185240566730499
"In Ecuador, 60 % of producers have fewer than 20 hectares, and they are owned nationally, not owned Chiquita.",Most producers in Ecuador own less than two-thirds of their land.,Hallucination,0.44340768456459045
"We had 142 pages of proposals, and Parliament managed to trim this proposal down to three pages.",We had to trim this proposal down to three pages.,Hallucination,0.5875152349472046
This has got to stop.,This must stop.,Not Hallucination,0.9738306999206543
"As regards the President, it would actually be nice if Parliament could nominate a candidate.",Parliament could nominate a candidate. Parliament could nominate a presidential candidate.,Not Hallucination,0.8269528150558472
Just one?,"There is one, but there are also others",Hallucination,0.26380616426467896
Why don't you answer?,Why you don't answer that question?,Not Hallucination,0.9273892641067505
We've been waiting for you.,We were waiting for you.,Not Hallucination,0.9345322251319885
In 1997 the Commission took stock of this debate in its communication: Modernising and Improving Social Protection.,The commission took stock of this debate.,Hallucination,0.45436233282089233
"As regards principles, should the British idea of the 'juste retour ' be upheld?",Should the British idea of the 'juste retour' be uphelded?,Not Hallucination,0.876876950263977
"Mr President, I should particularly like to say that I fully agree with my friend, Mr Dupuis.","Mr President, I agree with my friend Dupuis.",Not Hallucination,0.9394286870956421
$500?,:$500 dollars?,Not Hallucination,0.8695940971374512
"Look, Mama.","Look, Mama,",Not Hallucination,0.8245419859886169
Foolish girl.,foolish girl.,Not Hallucination,0.9612836241722107
"Therefore, we must ensure that governments are seen to be playing an active role in that regard.",Governments must take an active role in that regard.,Not Hallucination,0.9385941028594971
It is precisely because we have nine million tonnes of scrap cars that we need recycling rules.,We need to recycle the scrap cars we have.,Hallucination,0.4415472447872162
You're a part of me.,Part of me is you.,Not Hallucination,0.9233209490776062
I sleep here.,Here I sleep.,Not Hallucination,0.960719108581543
"Mr President, ladies and gentlemen, you are certainly keeping me busy today!","You keep me busy, Mr President.",Not Hallucination,0.9065536856651306
It's coming closer.,It's getting closer.,Not Hallucination,0.9690400958061218
Do you know when she'll be back?,When she'll be back again?,Not Hallucination,0.8916807770729065
It's now or never.,It now or never.,Not Hallucination,0.9615138173103333
"However, what has happened is also healthy because it has at last raised the question of transparency.",Question transparency raised by that question is also healthy.,Not Hallucination,0.8415229320526123
"Hey, Stuart.","Hey, Stuart,",Not Hallucination,0.82001793384552
I think something needs to change there.,I think something needs to change here,Hallucination,0.3210543692111969
"It is my belief that the principles of democracy have stood this test, and I welcome that from the bottom of my heart.",Believe that the principles of democracy have stood this test.,Not Hallucination,0.916512131690979
He won't be coming.,He won't come.,Not Hallucination,0.9726395010948181
I'm not optimistic.,I don't believe in optimism.,Not Hallucination,0.888128399848938
"I had proposed to you that the Euro-11 be recognised in the Treaty, but my understanding was that Mr Spiers did not agree.",Mr. Speers didn't agree with me that the treaty should be recognised.,Hallucination,0.675018846988678
I demand an explanation.,demand an explanation.,Not Hallucination,0.9557193517684937
There's nothing else to say.,There more nothing to say.,Not Hallucination,0.8566908240318298
What are the goals being pursued by the various organisations?,Organizations are pursuing different goals.,Not Hallucination,0.8493881821632385
What do I call you?,"What do you call me, man?",Hallucination,0.2466486096382141
"Hello, Zoe.","Hey, Zoe,",Not Hallucination,0.8792767524719238
The Commission welcomes the fact that Parliament is now able to make a decision on this matter.,Parliament now able to make a decision on this issue.,Not Hallucination,0.8751479983329773
I got a secret.,"Secretly, I have a secret.",Not Hallucination,0.9111912250518799
He's safe.,He's in safety.,Not Hallucination,0.9549798369407654
Cause of death.,Death was caused by a number of factors.,Hallucination,0.6610813736915588
Counsellor?,"Counselor,",Hallucination,0.28627002239227295
I love this song.,This song I love.,Not Hallucination,0.9762658476829529
And yet the precise effects on the organism of exposure to electromagnetic radiation are not known.,Effective effects of electromagnetic radiation on the organism are not known yet.,Not Hallucination,0.9381713271141052
You don't have to shout.,You don't have to screech.,Hallucination,0.6461345553398132
You're breaking up with me?,"You break up with me,",Not Hallucination,0.8341550230979919
This is no time for internal political grudges.,There isn't time for internal political grievances right now.,Not Hallucination,0.9721216559410095
"Thank you, Tim.","Thank you, Timothy.",Not Hallucination,0.8961676955223083
It was only this century that they were granted equality in divorce law.,Divorce law was only in this century that they were granted equal rights.,Not Hallucination,0.9552210569381714
It will be resumed at 3 p.m.,It will be resumed at three o'clock.,Not Hallucination,0.8525183200836182
This has not happened before.,This has happened before.,Hallucination,0.10479258745908737
I'm reading.,Reading I'm reading.,Not Hallucination,0.9202184081077576
"In this area, there are many deficiencies and a great deal to be done.",There is a lot of work that needs to be done in this area. There is a lot of work that needs to be done in this area.,Not Hallucination,0.9292566776275635
I hope you're right.,"Right, I hope you are right.",Not Hallucination,0.9526085257530212
I fell off a bike.,I fell off my bike.,Not Hallucination,0.9576181769371033
We are also working on establishing criteria for measuring gender equality and its practical effects.,We are working on establishing criteria for measuring gender equality and its effects.,Not Hallucination,0.892499566078186
"Indeed, I believe it is necessary for us to do that.",We must do that.,Not Hallucination,0.94488525390625
"But there should be no doubt that, as we see it, the present situation is largely unsatisfactory.",There are some unresolved issues.,Hallucination,0.12268953025341034
Because I love you.,"I love you, and I want to be with you all the time.",Hallucination,0.4901634454727173
A flying DeLorean?,A flying car.,Hallucination,0.2697989344596863
It's Eddie.,Eddie is Eddie.,Not Hallucination,0.8992741107940674
"This is quite clearly wrong, because in today's Europe, a great many decisions are taken every day by general consensus.",General consensus decisions are taken every day in Europe.,Not Hallucination,0.8655853271484375
"Hey, Andy.","Hey, Andy,",Not Hallucination,0.825367271900177
Why are you taking it from the orphans?,Why you take it from the orphans?,Not Hallucination,0.9505786895751953
I'm their father.,Father of them is I'm their father.,Not Hallucination,0.9578527212142944
"Finally, we in the Green Group will of course support this partnership and will vote for the excellent André-Léonard report.",We will support this partnership and vote for the excellent André Léonard report.,Not Hallucination,0.8239920139312744
"At the first reading of Mr Barzanti's report today, we have abstained from voting on the report as a whole.",We abstained from voting as a whole.,Hallucination,0.5988254547119141
Here the EU could do more to demonstrate its support for the European exchange programmes.,European Union could do more to support European exchange programmes.,Not Hallucination,0.9328997135162354
"Hello, Gary.","Hey, Gary, how's it going?",Hallucination,0.669811487197876
The present trend is unacceptable.,Present trends are unacceptable.,Not Hallucination,0.9713348746299744
"Hey, Monica.","Hey, Monica,",Not Hallucination,0.8151153326034546
"Hey, Amy.","Hey, Amy,",Not Hallucination,0.8414523005485535
They got lucky.,They lucked out.,Not Hallucination,0.9634363055229187
Nobody would even think of denying the Community nature of our structural policy.,Everyone would deny that the structural policy of our community is community based.,Hallucination,0.2035224437713623
How'd you get out?,How you get out of it?,Not Hallucination,0.8634017705917358
Can I get some water?,"Can I get some water, please?",Not Hallucination,0.9467720985412598
They more or less sort out their own affairs.,They sort out their own affairs.,Not Hallucination,0.917514979839325
"Hey, Andy.",Here is Andy.,Hallucination,0.3995446264743805
It wasn't an accident.,It didn't happen by accidentally.,Not Hallucination,0.9544230103492737
I'm not ashamed.,I don't ashamedly.,Not Hallucination,0.9542296528816223
"I am always grateful for comments and suggestions from the floor, because I believe I need to take everyone's views into account to be an effective President.",I always thank people for their comments and suggestions.,Hallucination,0.5979335904121399
It's my favorite movie.,My favorite movie is it.,Not Hallucination,0.9750508069992065
What's that got to do with me?,What does that have to do with me?,Not Hallucination,0.9383729100227356
We therefore fully support Amendment No 1 tabled by the rapporteur.,We support Amendment No.,Hallucination,0.6419562697410583
What have I done to you?,What have you done to me?,Hallucination,0.1151827946305275
"I hope the President will bring this to people's attention in the corridors, coffee shops and restaurants.","President will bring this to the attention of the corridors, cafés and restaurants.",Not Hallucination,0.9339096546173096
This is a very significant day.,This day is importantly significant.,Not Hallucination,0.9463679194450378
You wanna talk?,You want to talk with me?,Not Hallucination,0.8914909362792969
It is clear also that not everybody would be happy to phase out the UK rebate right away.,It's clear that not all would want to phase out right away.,Hallucination,0.5112325549125671
It will be more expensive to the budget and the consumer will not get any benefit.,Consumers will not receive any benefit from this.,Not Hallucination,0.8706302642822266
I got nowhere else to go.,There nowhere else to go.,Not Hallucination,0.8727165460586548
"That means, for Denmark at least, that we would have to cut tax-financed welfare benefits.",We would have to cut welfare benefits in Denmark at least.,Not Hallucination,0.8288652896881104
"Mr President, tomorrow's agenda includes the De Giovanni report on scrutiny of the exercise of the Commission's powers.","Mr President, tomorrow's agenda includes the report on scrutiny of the Commission's powers.",Hallucination,0.5061033368110657
"First, Member States are still, separately from the Community, individual members of the WTO.",Individual members of the WTO are still separate from the Community.,Not Hallucination,0.8503338694572449
You got time.,You have time to get on your flight.,Hallucination,0.4262244999408722
"Of course, we must ratify this agreement.",We must ratify this agreement.,Not Hallucination,0.9598019123077393
I would like to mention just one example of the many I could quote.,Many examples I could cite one of them.,Not Hallucination,0.8554540276527405
"To put it plainly: there will always be net contributors and net beneficiaries, nobody disputes that.",There always will be net contributors and net beneficiaries.,Not Hallucination,0.9265235662460327
You can't go now.,You can go now.,Hallucination,0.2490892857313156
For everybody.,Everyone can see this.,Hallucination,0.4035221040248871
Clayton's made a deal with the Skitters.,Clayton made a deal with the Skitters.,Not Hallucination,0.9662787914276123
It is a mistake to think that our producers' productivity gains could compensate for this decrease in compensation aid.,Producers' productivity could not compensate for this decrease in compensation aid.,Not Hallucination,0.8769265413284302
"For reasons that I have yet to understand, our friend Mr Martin has sought to reinstate it.",Mr Martin wants to reinstate it again.,Not Hallucination,0.8698944449424744
PVC produces even more waste after incineration than the amount that was sent to the incineration plant.,The incineration plant produces more waste than it receives.,Hallucination,0.11378169059753418
Why aren't you shooting?,"Why you don't shoot,",Not Hallucination,0.8824940323829651
"In Swedish waters alone, there are hundreds of discharges of this type every year.",Every year there are hundreds of discharges in Swedish waters.,Not Hallucination,0.9509890675544739
Except.,"Except for the exceptions, all the rest of the population is here.",Hallucination,0.1943497210741043
These rule changes should make everything much more open.,These rule changes should make everything more open.,Not Hallucination,0.9616769552230835
Mr Bowe said this must be my favourite number and others also asked why it should be seven years.,Here is,Hallucination,0.008236218243837357
The committee agreed with me on this.,The committee agreed with my point of view.,Not Hallucination,0.9434236288070679
"Sometimes, yeah.",Sometimes,Not Hallucination,0.9270119667053223
Where's Robert?,Where Robert?,Not Hallucination,0.8993698358535767
Catherine here?,Here is Catherine.,Hallucination,0.36913150548934937
"It used to, but we stopped using it two years ago.",We used it for two years.,Hallucination,0.348818838596344
One very specific area that comes to mind is that of water management.,There is one specific area that comes to mind.,Hallucination,0.3229316174983978
"Hey, Kent.","Hey, Kent,",Not Hallucination,0.824769139289856
I'm a gentleman.,Gentleman I'm a gentleman.,Not Hallucination,0.9487959742546082
"Mr President, I would also like to congratulate Mme Gradin.","Mr President, I would like to congratulate you.",Hallucination,0.186827152967453
When do you leave?,You leave when you want to.,Hallucination,0.18290475010871887
I wanna see you.,I want to see you.,Not Hallucination,0.977077066898346
That needs to be made very clear.,Very clear it needs to be made clear.,Not Hallucination,0.9610076546669006
We fight.,We fight. We are fighting.,Not Hallucination,0.9469882845878601
I believe that is one message that comes across from today's International Women's Day.,International Women's Day is one message that comes through today.,Not Hallucination,0.8810868263244629
"We must continue, and I hope that the new Parliament will pursue this point.",We must carry on.,Hallucination,0.6444802284240723
There is concern also that the ownership of electricity stations seems to be more easily bought in some countries than in others.,Some countries are easier to buy the ownership of power stations. Some countries are easier to buy the ownership of power stations. Some countries are easier to buy the ownership of power stations. Some countries are easier to buy the ownership of power stations.,Not Hallucination,0.8920468688011169
Do we want to take action at international level?,We would like to take action on an international level.,Not Hallucination,0.8815184235572815
"Hello, Joyce.","Hey Joyce,",Not Hallucination,0.8574846982955933
"Thirdly, this is the shortest speech I have made so far!",Here is my shortest speech ever.,Hallucination,0.52707839012146
Let's see what we've got here.,Let's see what we have here.,Not Hallucination,0.9655411243438721
We've got plenty of time.,We have enough time to do it right now.,Not Hallucination,0.8732851147651672
Recognize her?,Do you recognize her?,Not Hallucination,0.9468594193458557
Florenz report (A4-0051/99),"Florenz reports, that there are some problems.",Hallucination,0.04979248717427254
"They should have reacted pretty quickly - it was only a problem with valves, a simple technical matter.",They should have reacted pretty quickly.,Hallucination,0.5900081992149353
Will you be there?,You will be there.,Hallucination,0.35845431685447693
So we are taking a more stringent line.,We take a more stringent line.,Not Hallucination,0.9699245691299438
"So, thank you.","So, thanks, you're right.",Hallucination,0.6525368690490723
My fiancee.,My fiancé.,Not Hallucination,0.964642345905304
We are not going to have a debate here which ought in fact to take place in committee.,We are not going to have a debate here.,Hallucination,0.6595293879508972
What's the alternative?,There are other options.,Hallucination,0.27313002943992615
"They were not heeded, and the result is plain to see.",They didn't need to be.,Hallucination,0.04416012018918991
You're offering me a job?,You want me to work for you?,Not Hallucination,0.8121643662452698
Sooner the better.,"Sooner the better, the more.",Hallucination,0.6101024150848389
I'm not here for that.,I'm not here for that reason.,Not Hallucination,0.9513044357299805
That is my first point.,That is my first point of view.,Not Hallucination,0.9179171323776245
Are you cold?,"Are you cold, man?",Hallucination,0.3886895775794983
Grandmother.,"Grandmother, she was a good woman.",Hallucination,0.5683416724205017
The Irish Government has never yet appointed a woman to the Court of Auditors.,Irish Government has yet not appointed a woman to the Court of Auditors.,Not Hallucination,0.9735625386238098
"Take the cancer list, for example.",Take the example of the cancer list.,Not Hallucination,0.9548134207725525
I'm not going to lie.,I don't have to lie.,Hallucination,0.43745142221450806
The choice of government is a matter for the people of Israel.,The people of Israel have made their own choice.,Hallucination,0.32054364681243896
How does she look?,How she looks? How does she look?,Not Hallucination,0.9230138063430786
The problem is the culture of secrecy.,Culture secrecy is a problem. Culture secrecy is a problem.,Not Hallucination,0.9288954734802246
A light?,There is a light in the air.,Hallucination,0.28021684288978577
